,Year,YearlyChange,Migrants(net),MedianAge,FertilityRate,UrbanPopulation,Yearly%Change,UrbanPop%,Country,Continent,LossFunctCheck,Population
148,2040,175252.40395713132,-7858.87469084913,28.471640560593528,1.2494682605111223,10933652.008656204,1.1762157381054286,73.3817812319153,Bolivia,Latin America and the Caribbean,0.13585891630299327,14899681.944352865
149,2050,180817.55152514437,-6732.535037098103,30.247403132728778,0.49526380873865605,12369820.51896125,1.0949411583298936,74.90548065230752,Bolivia,Latin America and the Caribbean,0.13585891630299327,16513905.8066777
150,2022,-36648.13479603827,-19165.578112989664,44.05418900702716,1.369185092213229,1615400.027008772,-1.2078265618523742,53.23935505850511,Bosnia and Herzegovina,Europe,0.20397196858744107,3034221.6302838326
151,2025,-28237.889530090673,-9414.114591920748,44.493734542456764,1.1402061005770818,1695736.767518549,-0.9085186728757739,54.55820329387272,Bosnia and Herzegovina,Europe,1.4173099733527488,3108124.2877164036
152,2030,-27341.412613355264,-1295.2399010714144,46.4681780708986,1.04762572135202,1703135.3981863146,-0.9270286185634735,57.745928410297225,Bosnia and Herzegovina,Europe,1.4173099733527488,2949360.145507008
153,2035,-26444.935696619912,6823.634789777454,48.44262159934044,0.955045342126958,1710534.0288540807,-0.9476447205317551,61.296369192558465,Bosnia and Herzegovina,Europe,1.4173099733527488,2790596.0032976046
154,2040,-25548.45877988456,14942.509480626788,50.417065127782394,0.8624649629018961,1717932.6595218463,-0.9707481377370661,65.27516764735557,Bosnia and Herzegovina,Europe,1.4173099733527488,2631831.861088209
155,2050,-23755.5049464138,31180.25886232499,54.365952184666185,0.6773042044517723,1732729.920857378,-1.0264645133807866,74.87046808919538,Bosnia and Herzegovina,Europe,1.4173099733527488,2314303.57666941
156,2022,43332.68088243529,-118.18795158341527,25.183944348435034,2.38057837460633,1842067.1838068962,1.7735280380437726,75.39246896136788,Botswana,Africa,0.1106598680893604,2443303.9654806852
157,2025,44073.91838417144,-1211.6380873866146,25.000906842539166,2.4791838417147574,1869839.8037922531,1.7679969644337221,75.00742430628335,Botswana,Africa,0.264339810346242,2492872.9670239016
158,2030,45358.48021434457,-2564.1092333057895,26.08355317394887,2.2048021434460026,2058687.2403132766,1.7022186422510046,77.25866877517848,Botswana,Africa,0.264339810346242,2664668.2798845842
159,2035,46643.0420445177,-3916.5803792249644,27.166199505358634,1.9304204451772478,2247534.6768342853,1.6444082752838913,79.23721223084779,Botswana,Africa,0.264339810346242,2836463.592745252
160,2040,47927.60387469083,-5269.051525144256,28.24884583676834,1.656038746908493,2436382.113355309,1.593200764248617,80.98977481010942,Botswana,Africa,0.264339810346242,3008258.9056059346
161,2050,50496.72753503709,-7973.9938169826055,30.414138499587807,1.1072753503709833,2814076.986397356,1.5065332456925984,83.95594611560685,Botswana,Africa,0.264339810346242,3351849.531327285
162,2022,1299812.0811538696,27044.41644485295,34.161734499508384,1.5078453880837515,195099644.9487092,0.593946067175819,89.15032296192894,Brazil,Latin America and the Caribbean,0.0611361688409848,218843452.7960434
163,2025,1322470.775762573,22729.22918384173,34.61055234954654,1.3852926628194524,200723169.19208622,0.5884464035327223,89.31375209305854,Brazil,Latin America and the Caribbean,0.06136821977155649,224739376.06265497
164,2030,1105411.703215167,26871.479802143527,36.39043693322344,1.160828524319868,213056822.60717297,0.4701484235584161,90.61630972947086,Brazil,Latin America and the Caribbean,0.06136821977155649,235119729.81821966
165,2035,888352.6306677759,31013.730420445325,38.17032151690023,0.9363643858202835,225390476.0222597,0.36185430886046277,91.80871661679872,Brazil,Latin America and the Caribbean,0.06136821977155649,245500083.57378435
166,2040,671293.5581203699,35155.98103874689,39.95020610057702,0.711900247320699,237724129.43734646,0.262346572925516,92.90437827858125,Brazil,Latin America and the Caribbean,0.06136821977155649,255880437.32934904
167,2050,237175.413025558,43440.482275350485,43.50997526793071,0.26297197032151587,262391436.267519,0.08573396164996432,94.8490277607923,Brazil,Latin America and the Caribbean,0.06136821977155649,276641144.8404784
168,2022,226.714246209478,0.0,0.0,0.0,17027.259414117783,0.6952095568396138,52.21336404481797,British Virgin Islands,Latin America and the Caribbean,0.06735151683098285,32610.921984460205
169,2025,202.21764220939804,0.0,0.0,0.0,17343.74196207756,0.6092998447029347,52.25824596015642,British Virgin Islands,Latin America and the Caribbean,0.11730836014244783,33188.52679307503
170,2030,146.05276174773098,0.0,0.0,0.0,19008.95259686734,0.41130626269399284,53.53203292279573,British Virgin Islands,Latin America and the Caribbean,0.11730836014244783,35509.491343775764
171,2035,89.88788128606757,0.0,0.0,0.0,20674.16323165712,0.23760718490096705,54.64952177506189,British Virgin Islands,Latin America and the Caribbean,0.11730836014244783,37830.4558944765
172,2040,33.723000824400515,0.0,0.0,0.0,22339.3738664469,0.08398955865196826,55.63781709030465,British Virgin Islands,Latin America and the Caribbean,0.11730836014244783,40151.42044517724
173,2050,-78.60676009892995,0.0,0.0,0.0,25669.795136026456,-0.17548756879007252,57.307156968320754,British Virgin Islands,Latin America and the Caribbean,0.11730836014244783,44793.34954657871
174,2022,3746.395772051066,-402.7529029895086,32.6725130682953,1.7135863451699151,363665.11901803315,0.8191693652203561,79.51731285872452,Brunei ,Asia,0.056454536102191054,457340.80534655834
175,2025,3781.8285243198625,-350.26710634789197,32.65630667765868,1.532976092333044,378006.71805441007,0.8019902337170811,80.16167158546779,Brunei ,Asia,0.07531780203246845,471555.4336356148
176,2030,3221.1553998351155,-521.8829348722065,34.08334707337178,1.2951154163231564,406886.0680131912,0.6435372894713399,81.28957620183856,Brunei ,Asia,0.07531780203246845,500539.0445177257
177,2035,2660.4822753503686,-693.4987633965211,35.51038746908489,1.0572547403132688,435765.4179719705,0.5024303017481807,82.29400829751665,Brunei ,Asia,0.07531780203246845,529522.6553998347
178,2040,2099.8091508656216,-865.1145919208502,36.937427864797996,0.819394064303367,464644.7679307498,0.3759687719968381,83.19419064426171,Brunei ,Asia,0.07531780203246845,558506.2662819456
179,2050,978.4629018961277,-1208.346248969494,39.79150865622421,0.34367271228357765,522403.46784831025,0.15871938061720037,84.74062193720611,Brunei ,Asia,0.07531780203246845,616473.4880461674
180,2022,-57045.01391336322,-1315.336032614112,44.95530744536609,1.461691644469056,4873178.611105919,-0.8714860833081048,74.44835314622752,Bulgaria,Europe,0.14334224265105608,6545717.138341904
181,2025,-48475.762572135194,8000.752679307479,45.685985160758435,1.4537840065952183,5129217.653751031,-0.7340313219282081,77.66781201714542,Bulgaria,Europe,0.2616710197474651,6604045.511953831
182,2030,-46323.215169002535,16401.84913437767,46.93145094806266,1.4350082440230825,5037666.688788131,-0.7346133504160496,79.88947207201512,Bulgaria,Europe,0.2616710197474651,6305795.442291826
183,2035,-44170.66776586976,24802.945589447394,48.17691673536683,1.4162324814509475,4946115.723825231,-0.7352531695742117,82.33172480660004,Bulgaria,Europe,0.2616710197474651,6007545.372629836
184,2040,-42018.12036273698,33204.042044517584,49.42238252267106,1.3974567188788125,4854564.758862324,-0.7359598362497527,85.02914109800538,Bulgaria,Europe,0.2616710197474651,5709295.302967846
185,2050,-37713.02555647155,50006.2349546575,51.913314097279454,1.3599051937345426,4671462.828936525,-0.7376205059933156,91.36808104800363,Bulgaria,Europe,0.2616710197474651,5112795.163643852
186,2022,619470.1295936108,-19765.834137640893,17.475661049811606,5.117300033965876,6642918.7969379425,2.8494044041301674,30.55573008611661,Burkina Faso,Africa,0.05698962225253667,21740337.338417053
187,2025,641048.8647980206,-22179.488870568923,17.41624072547404,5.089719703215152,6926727.912613332,2.857332463970404,30.87434612342073,Burkina Faso,Africa,0.05827238343825638,22435221.413025618
188,2030,705235.4975267947,-20701.088211046997,17.60090684253916,4.78462901896124,7826919.2666941285,2.8780885353025525,31.941906905154276,Burkina Faso,Africa,0.05827238343825638,24503606.781945586
189,2035,769422.130255565,-19222.68755152519,17.785572959604295,4.479538334707328,8727110.620774925,2.895613267861433,32.843268096820545,Burkina Faso,Africa,0.05827238343825638,26571992.150865674
190,2040,833608.7629843354,-17744.28689200338,17.970239076669415,4.174447650453416,9627301.974855721,2.9106067558238475,33.614438106498035,Burkina Faso,Africa,0.05827238343825638,28640377.519785643
191,2050,961982.0284418799,-14787.485572959646,18.33957131079967,3.564266281945578,11427684.683017254,2.934916792885031,34.86479236447475,Burkina Faso,Africa,0.05827238343825638,32777148.2576257
192,2022,385100.58683764935,13164.864477723837,17.589254129747133,5.400825334323599,1660113.995571375,3.1684971221252214,13.658941578256389,Burundi,Africa,0.08895894992839372,12154045.656173706
193,2025,403171.06595218554,17922.201154163107,17.715746084089005,5.339455894476515,1729006.514427051,3.2108388479215835,13.769741317424446,Burundi,Africa,0.09585854800156109,12556564.967848301
194,2030,450885.4402308315,29426.442704039626,18.08260511129427,5.014868095630675,1950514.0338004977,3.2958873394422747,14.25788889105927,Burundi,Africa,0.09585854800156109,13680244.310387433
195,2035,498599.8145094812,40930.684253916144,18.449464138499565,4.6902802967848345,2172021.5531739593,3.3680247628871807,14.671931604730798,Burundi,Africa,0.09585854800156109,14803923.652926624
196,2040,546314.1887881272,52434.92580379266,18.81632316570483,4.365692497938994,2393529.072547406,3.429983714082094,15.027553569917533,Burundi,Africa,0.09585854800156109,15927602.995465755
197,2050,641742.9373454228,75443.40890354477,19.55004122011539,3.7165169002473135,2836544.1112943143,3.5309176911904876,15.60687808398945,Burundi,Africa,0.09585854800156109,18174961.68054408
198,2022,6350.879806525074,-521.6297301296145,28.526128157063795,1.5838535095808766,410789.8836809397,1.0961770467967862,70.90331659004448,Cabo Verde,Africa,0.19916870489744232,579366.2460898459
199,2025,5957.294311624064,-741.5375103050319,28.437922506182986,1.5273701566364082,417881.46166529134,1.001917153238755,70.28066477192365,Cabo Verde,Africa,0.2095180376259028,594589.5119538344
200,2030,5712.389530090673,-379.38788128606393,30.30313272877163,0.9876957955482055,455460.081615828,0.9073493221085029,72.34475067302442,Cabo Verde,Africa,0.2095180376259028,629568.942291839
201,2035,5467.484748557283,-17.23825226709596,32.16834295136027,0.44802143446000287,493038.70156636275,0.8227369103200979,74.19154449438192,Cabo Verde,Africa,0.2095180376259028,664548.3726298455
202,2040,5222.579967023892,344.9113767518429,34.0335531739488,-0.09165292662822822,530617.3215168994,0.7465864751717265,75.85364288105161,Cabo Verde,Africa,0.2095180376259028,699527.8029678501
203,2050,4732.770403957111,1069.2106347897789,37.76397361912609,-1.1710016488046335,605774.5614179708,0.6150555464529238,78.72450427527367,Cabo Verde,Africa,0.2095180376259028,769486.6636438593
204,2022,263236.1394351148,-36667.527799740434,25.847583997161564,2.0025208680535798,4282112.444722652,1.4945362473558117,24.311905947355292,Cambodia,Asia,0.2510633174719798,17613232.19164753
205,2025,220131.42044517724,-51760.51112943143,26.524402308326557,1.7389530090684104,4365581.902720541,1.2211434126241445,24.217358757770015,Cambodia,Asia,0.15979189711605277,18026664.040395677
206,2030,210208.0564715583,-65263.91178895347,27.95288540807917,1.1912613355317205,4795611.400659531,1.0910315532710655,24.890403551463898,Cambodia,Asia,0.15979189711605277,19266908.994641364
207,2035,200284.69249793887,-78767.31244847551,29.381368507831894,0.643569661995059,5225640.898598522,0.9766576727182008,25.48203866622908,Cambodia,Asia,0.15979189711605277,20507153.94888705
208,2040,190361.32852431992,-92270.71310799755,30.809851607584505,0.09587798845836915,5655670.396537513,0.8753291801572586,26.006192380656717,Cambodia,Asia,0.15979189711605277,21747398.903132677
209,2050,170514.60057708155,-119277.5144270407,33.666817807089956,-0.9995053586150107,6515729.392415494,0.7037947132037031,26.893508729037006,Cambodia,Asia,0.15979189711605277,24227888.81162405
210,2022,698833.346220851,-5985.352046534419,18.873239967462723,4.36374410420467,15592055.438987732,2.526836569217127,56.377641515755535,Cameroon,Africa,0.0517545418429294,27656452.13205719
211,2025,723172.3701566346,-5365.375103050261,18.82967848309974,4.373305853256397,16171128.836768389,2.536854389193778,56.72755329256905,Cameroon,Africa,0.15991432407718023,28506656.638911843
212,2030,783816.1957955472,-4868.878812860668,19.14810387469086,4.072316570486393,17927312.460428715,2.5274768503921257,57.808026264998084,Cameroon,Africa,0.15991432407718023,31011805.139736176
213,2035,844460.0214344598,-4372.382522671047,19.466529266281952,3.771327287716403,19683496.08408904,2.5195011172272364,58.72698424557597,Cameroon,Africa,0.15991432407718023,33516953.640560627
214,2040,905103.8470733725,-3875.8862324814254,19.784954657873044,3.470338004946413,21439679.707749367,2.5126347249832475,59.51812479904613,Cameroon,Africa,0.15991432407718023,36022102.14138496
215,2050,1026391.498351194,-2882.8936521022115,20.421805441055227,2.868359439406433,24952046.95507002,2.5014172209948615,60.81059717734355,Cameroon,Africa,0.15991432407718023,41032399.14303374
216,2022,370532.4525165558,273896.26889130473,42.60912513441144,1.7631670673927147,31234823.23569846,0.9663824412333746,81.46326866918228,Canada,Northern America,0.09095334493346624,38342216.98437035
217,2025,353763.96537510306,272720.5432811221,42.679802143445954,1.564888705688376,32321538.27947247,0.8970030927279302,81.95441773632777,Canada,Northern America,0.2595810462316996,39438433.183017254
218,2030,357280.21887881286,290342.1014014846,43.95267930750208,1.5558821104699097,33908403.84047818,0.8678328435192817,82.36343623060671,Canada,Northern America,0.2595810462316996,41169243.77164054
219,2035,360796.47238252265,307963.65952184703,45.22555647155809,1.5468755152514428,35495269.40148401,0.8410163524564445,82.73945087202851,Canada,Northern America,0.2595810462316996,42900054.360263824
220,2040,364312.7258862327,325585.2176422104,46.49843363561422,1.537868920032976,37082134.962489724,0.8162797792591693,83.08630138572853,Canada,Northern America,0.2595810462316996,44630864.94888699
221,2050,371345.2328936523,360828.33388293535,49.04418796372636,1.5198557295960429,40255866.08450127,0.7721481312480174,83.7051051570115,Canada,Northern America,0.2595810462316996,48092486.12613356
222,2022,508.2244187996839,0.0,0.0,0.0,20574.84297284484,1.8362344151796257,74.33770074032081,Caribbean Netherlands,Latin America and the Caribbean,0.15144820897701095,27677.534774336964
223,2025,530.6306677658686,0.0,0.0,0.0,21430.755976916756,1.8457020552757089,74.54297830022952,Caribbean Netherlands,Latin America and the Caribbean,0.2452107776547099,28749.530090684304
224,2030,577.3347073371806,0.0,0.0,0.0,23265.971145919175,1.8466666049623026,74.4186888492275,Caribbean Netherlands,Latin America and the Caribbean,0.2452107776547099,31263.613355317386
225,2035,624.0387469084926,0.0,0.0,0.0,25101.18631492171,1.8474875712511079,74.31290119438118,Caribbean Netherlands,Latin America and the Caribbean,0.2452107776547099,33777.696619950584
226,2040,670.742786479801,0.0,0.0,0.0,26936.401483924128,1.848194794008229,74.22177024546102,Caribbean Netherlands,Latin America and the Caribbean,0.2452107776547099,36291.779884583666
227,2050,764.150865622425,0.0,0.0,0.0,30606.83182192908,1.8493510566758404,74.07277714104208,Caribbean Netherlands,Latin America and the Caribbean,0.2452107776547099,41319.946413849946
228,2022,807.9946309728548,0.0,0.0,0.0,70376.53945970535,1.1146564993653867,97.08686679904513,Cayman Islands,Latin America and the Caribbean,0.043408052403793175,72488.21779919416
229,2025,736.1879637262973,0.0,0.0,0.0,72193.14674361097,0.9896570621219157,97.04920622443238,Cayman Islands,Latin America and the Caribbean,0.07395114694718212,74388.18878812855
230,2030,607.4546578730442,0.0,0.0,0.0,78662.92951360252,0.7485210451091648,96.9304580148206,Cayman Islands,Latin America and the Caribbean,0.07395114694718212,81153.98516075825
231,2035,478.7213520197838,0.0,0.0,0.0,85132.71228359407,0.5444978862214155,96.82998615193841,Cayman Islands,Latin America and the Caribbean,0.07395114694718212,87919.78153338796
